EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-20000228	CIL 01, 00592 (p 724, 833, 916) = CIL 11, 01146 = MantVel p 83 = AE 1964, +00173 = AE 1987, 00395 = AE 1991, 00709 = AE 1993, 00726 = AE 2006, +00445	Aemilia / Regio VIII	Velleia Romana / Veleia	-42	-41	leges; nomen singulare; ordo decurionum; tituli operum; viri	[Quom ex h(ac) l(ege) operis novi nuntiationem IIvir IIIIvir praefectusve eius municipei remeisserit quod de ea re iudicium datum iudicareve] / iussum iudicatumve erit id ratum ne esto quodque quis/que quomq(ue) d(e) e(a) r(e) decernet interdeicetve seive sponsionem / fierei iudicaveritve iubebit iudiciumve quod d(e) e(a) r(e) dabit is / in id decretum interdictum sponsionem iudicium exceptio/nem addito addive iubeto q(ua) d(e) r(e) operis novi nuntiationem / IIvir IIIIvir praefectusve eius municipei non remeisserit / qua de re quisque et a quo in Gallia cisalpeina damnei interfectei / ex formula restipularei satisve accipere volet et ab eo quei / ibei i(ure) d(eicundo) [p(raeerit)] postulaverit idque non k(alumniae) k(aussa) se facere iuraverit tum is quo / d(e) e(a) r(e) in ius aditum erit eum quei in ius eductus erit d(e) e(a) r(e) ex formu/la repromittere et sei satis darei debebit satis dare iubeto de/cernito quei eorum ita non repromeisserit aut non satis dede/rit sei quid interim damni datum factumve ex ea re aut ob e(am) r(em) eo/ve nomine erit quam ob rem utei damnei infectei repromissio / satisve d[a]tio fieirei [iubeatur] postulatum erit tum mag(istratum) prove mag(istratu) IIvir / IIIIvir praefec(tus)ve quoquomque d(e) e(a) r(e) in ius aditum erit d(e) e(a) r(e) ita ius / deicito iudicia dato iudicareque iubeto [c]ogito proinde atque sei / d(e) e(a) r(e) quom ita postulatum esset dam[nei] in[f]ectei ex formula / recte repromissum satisve datum esset d(e) [e(a) r(e)] quod ita iudicium / datum iudicareve iussum iudicatumv[e] erit [i]us ratumque esto / dum in ea verba sei damnei infectei repromissum non erit iudi/cium det itaque iudicare iubeat i(udex) e(sto) s(ei) antequam id iudicium / q(ua) d(e) r(e) a(gitur) factum est Q(uintus) Licinius damnei eo nomine q(ua) d(e) / r(e) a(gitur) eam stipulationem quam is quei Romae inter peregrei/nos ius deicet in albo propositam habet L(ucio) Seio repromeississet / tum quicquid eum Q(uintum) Licinium ex ea stipulatione L(ucio) Seio dare facere opor/t[e]ret ex f(ide) b(ona) d(um) t(axat) HS [3] e(ius) i(udex) Q(uintum) Licinium L(ucio) Seio sei ex decreto IIvir(ei) / IIIIvir(ei) praefec(tei)ve Mutinens(is) is quod eius [is] IIvir IIIIvir praefec(tus)/ve ex lege Rubria seive id pl(ebei)ve sc(itum) est decreverit Q(uintus) Licinius eo / nomine qua d(e) r(e) a(gitur) L(ucio) Seio damnei infectei repromittere no/luit c(ondemnato) s(ei) n(on) p(arret) a(bsolvito) aut sei damnei infectei satis datum non erit / in ea verba iudicium et i(udex) e(sto) s(ei) antequam id iudicium q(ua) d(e) r(e) a(gitur) / [f]actum est Q(uintus) Licinius damnei infectei eo nomine q(ua) d(e) r(e) a(gitur) ea / stipulatione quam is quei Romae inter pregrinos ius deicet / in albo propositam habet L(ucio) Seio satis dedisset tum q(uic)q(uid) eum / Q(uintum) Licinium ex ea stipulatione L(ucio) Seio d(are) f(acere) oporteret ex f(ide) b(ona) d(um) t(axat) [HS 3] / e(ius) i(udex) Q(uintus) Licinius L(ucio) Seio sei ex decreto IIvir(ei) IIII(virei) praef(ectei)ve Muti/nensis quod eius is IIvir IIIIvir praef(ectus)[ve] ex lege Rubria sei/ve id pl(ebei)ve sc(itum) est decreverit Q(uintus) Licinius eo nomine q(ua) d(e) r(e) a(gitur) / L(ucio) Seio damnei infectei satisfare noluit c(ondemnato) s(ei) n(on) p(arret) a(bsolvito) dum IIvir / IIIIvir i(ure) d(eicundo) praefec(tus)ve d(e) e(a) r(e) ius ita deicat curetve utei ea no/mina et municipia colonia locus in eo iudicio quod ex ieis / quae proxsume s(cripta) s(unt) accipie{n}tur includ(a)ntur concipiantur / quae includei concipei s(ine) d(olo) m(alo) oportere [ei vi]deb[un]tu[r] ne quid / ei quei d(e) e(a) r(e) aget petetve captionei ob e(a) r(e) aut eo nomine esse / possit neive ea nomina qua in earum qua formula quae s(upra) / s(criptae) s(unt) aut Mutina(m) in eo iudicio includei concipei curet nise/iei quos inter id iudicium accipietur ieisve contestabitur / ieis nominibus fuerint quae in earum qua formula s(cripta) s(unt) {est} / et nisei sei Mutinae ea res agetur neive quis mag(istratus) prove mag(istratu) / neive quis pro quo imperio potestateve erit intercedito nei/ve quid aliud facito quo minus d(e) e(a) r(e) ita iudicium detur / iudiceturque / a quoquomq(ue) pecunia certa credita signata forma p(ublica) p(opulei) R(omanei) in eorum quo o(ppido) c(olonia) m(unicipio) p(raefectura) / f(oro) v(eico) c(onciliabulo) c(astello) t(erritorio)ve quae sunt eruntve in Gallia cisalpeina petetur quae res non / pluris HS XV(milia) sei is eam pecuniam in iure apud eum quei ibei i(ure) d(eicundo) p(raerit) ei quei / eam petet aut ei quoius nomine ab eo petetur d(are) o(portere) debereve se confessus / erit neque id quod confessus erit solvet satisve faciet aut se sponsione / iudicioque utei{ve} oportebit non defendet seive is ibei d(e) e(a) r(e) in iure non / responderit neque d(e) e(a) r(e) sponsionem faciet neque iudicio utei oportebit / se defendet tum de eo a quo ea pecunia peteita erit deque eo quoi eam / pecuniam d(arei) o(portebit) s(iremps) res lex ius caussaque o(mnibus) o(mnium) r(erum) esto atque utei esset esseve / oporteret sei is quei ita confessus erit aut d(e) e(a) r(e) non responderit aut se / sponsione iudicioque utei oportebit non defenderit eius pecuniae iei / quei eam suo nomine petierit quoive eam d(arei) o(portebit) ex iudiceis dateis iudi/careve recte iusseis iure lege damnatus esset fuisset quoique quomque / IIvir IIIIvir praefec(tus)ve [i]bei i(ure) d(eicundo) p(raerit) is eum quei ita quid confessus erit / neque id solvet satisve faciet eum[ve] quei se sponsione iudiciove utei{ve} / oportebit non defenderit aut in iure non responderit neque id solvet / satisve faciet t(antae) p(ecuniae) quanta ea pecunia erit de qua tum inter eos am/bigetur dumt(axat) HS XV(milia) s(ine) f(raude) s(ua) duci iubeto queique eorum quem ad quem / ea res pertinebit duxserit id ei fraudi poenaeve ne esto quodque ita fac/tum actum iussum erit id ius ratumque esto quo minus in eum quei ita / vadimonium Romam ex decreto eius quei ibei i(ure) d(eicundo) p(raerit) non promeisserit / aut vindicem locupletem ita non dederit ob e(am) r(em) iudic(ium) recup(erationem) is quei / ibei i(ure) d(eicundo) p(raerit) ex h(ac) l(ege) det iudicareique d(e) e(a) r(e) ibei curet ex h(ac) l(ege) n(ihil) r(ogatur) / a quo quid praeter pecuniam certam creditam signatam forma p(ublica) p(opulei) R(omanei) / in eorum quo o(ppido) m(unicipio) c(olonia) p(raefectura) [f]oro v(eico) c(onciliabulo) c(astello) t(erritorio)ve quae sunt eruntve in Gallia cis Alpeis / petetur quodve quom eo agetur quae res non pluris HS VI(milia) erit et sei / ea res erit de qua re omnei pecunia ibei ius deicei iudicave darei ex h(ac) l(ege) {d(are)} o(portebit) / sei is eam rem quae ita ab eo petetur deve ea re cum eo agetur ei quei eam (!) / petet deve ea re age[t] aut iei quoius nomine ab eo petetur quomve eo age/tur in iure apud eum quei ibei i(ure) d(eicundo) p(raerit) d(are) f(acere) p(raestare) restituereve oportere aut / se debere eiusve eam rem esse aut se eam habere eamve rem de / qua arguetur se fecisse obligatumve se eius rei noxsiaeve esse confes/sus erit deixseritve neque d(e) e(a) r(e) satis utei oportebit faciet aut sei spon/sionem fierei oportebit sponsionem non faciet [aut] non restituet / neque se iudicio utei oportebit defendet aut sei d(e) e(a) r(e) in iure / nihil responderit neque d(e) e(a) r(e) se iudicio utei oportebit defendet / tum de eo a quo ea res ita petetur quomve eo d(e) e(a) r(e) ita agetur deque / eo quoi eam rem d(arei) f(ierei) p(raestarei) restitui satisve d(e) e(a) r(e) fierei oportebit / s(iremps) l(ex) r(es) i(us) c(aussa)q(ue) o(mnibus) o(mnium) r(erum) e(sto) / atque utei esset esseve oporteret sei is quei ita / quid earum rerum confessus erit aut d(e) e(a) r(e) non responderit neq(ue) / se iudicio utei oportebit defenderit de ieis rebus Romae i(ure) d(eicundo) p(rae)esset in iure confessus esset / aut ibei d(e) e(a) r(e) nihil respondisset aut iudicio se non defendisset / pr(aetor)q(ue) isve quei d(e) e(is) r(ebus) om/nibus ita ius deicito decernito eosque duci bona eorum possideri / proscreibeive veneireque iubeto ac sei is heresve eius d(e) e(a) r(e) in / iure apud eum pr(aetorem) eumve quei Romae i(ure) d(eicundo) prae(e)sse(t) confessus es/set aut d(e) e(a) r(e) nihil respondisse(t) neque se iudicio utei oportuis/set defendisset dum ne quis d(e) e(a) r(e) nisei pr(aetor) isve quei Romae i(ure) d(eicundo) p(raeerit) / eorum quoius bona possiderei proscreibei veneire duceique / eum ibeat / queiquomque in eorum quo o(ppido) m(unicipio) c(olonia) p(raefectura) f(oro) v(eico) c(onciliabulo) c(astello) t(erritorio)ve quae in Gal/lia cisalpeina sunt erunt i(ure) d(eicundo) p(raeerit) is inter eos quei de fami/lia{e} erceiscunda deividunda iudicium sibei darei reddeive / in eorum quo o(ppido) m(unicipio) c(olonia) p(raefectura) f(oro) v(eico) c(onciliabulo) c(astello) t(erritorio)ve quae s(upra) s(cripta) s(unt) postu/laverint ita ius deicito decernito iudicia dato iudicare / iubeto utei in eo o(ppido) m(unicipio) c(olonia) p(raefectura) f(oro) v(eico) c(onciliabulo) c(astello) t(erritorio)ve in quo is quoius / [de boneis agetur domicilium habuerit iudicium fiat	http://db.edcs.eu/epigr/partner.php?param=N130948;CO0004300;CO0024585;T517089 | https://www.trismegistos.org/text/517089 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0004300 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR130948&partId=1	44.7852386	9.7217705	http://www.trismegistos.org/place/31971		http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$OH_CIL_11_01146_1.jpg;$OH_CIL_11_01146_2.jpg;$OH_CIL_11_01146_3.jpg;$OH_CIL_11_01146_4.jpg;$OH_CIL_11_01146_5.jpg;$OH_CIL_11_01146_6.jpg
EDCS-25501730	CIL 08, 25913	Africa proconsularis	Ain Tounga / Thignica				im]p(eratori?) III c[o(n)s(uli?) 3] / [3]ONSINSS[3] / [3]CISSENT[	http://db.edcs.eu/epigr/partner.php?param=T359200 | https://www.trismegistos.org/text/359200	36.5226969	9.3576462	http://www.trismegistos.org/place/17050		
EDCS-04901049	Thignica p 62 = LBIRNA 00057 = AE 1992, 01817 = AE 2014, +01471	Africa proconsularis	Ain Tounga / Thignica			litterae erasae	Diti et Saturno Aug(ustis) sacr(um) pro salute / Imp(eratoris) Caesaris divi Vespasiani [[fil(ii) Domitiani]] Aug(usti) Germ(anici) / pont(ificis) max(imi) trib(unicia) pot(estate) XIII imp(eratoris) XXII co(n)s(ulis) XVI cens(oris) perp(etui) p(atris) p(atriae) / civitas Thignicensis templum et basilicam et porticus et / cisternam et custodiam sua pec(unia) fac(ienda) cur(avit)	http://db.edcs.eu/epigr/partner.php?param=CO0036809;HD053977;T202257 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD053977 | https://www.trismegistos.org/text/202257 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0036809	36.5226969	9.3576462	http://www.trismegistos.org/place/17050		
EDCS-06000310	IRT 00314 = AE 1914, 00025 = IRT-S, 00024 = LBIRNA 00063	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis			liberti/libertae	L(ucius) Tettius Eutychus in suo sua / pecun(ia) cistern(am) Veneri et Lepcit(anis) / don(a)vi(t?) cura L(uci) Tetti Comi l(iberti) f(aciendam) c(uravit)	http://db.edcs.eu/epigr/partner.php?param=IRT314.html;HD027904;T200714 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD027904 | https://www.trismegistos.org/text/314	32.6367262	14.294335	http://www.trismegistos.org/place/11836		
EDCS-06000827	IRT 00813	Africa proconsularis	Al-Khums / Khoms / Homs / Lebdah / Lebida / Labdah / Wadi Zennad / Wadi az Zannad / Leptis Magna / Lepcis Magna / Neapolis				]cissimo / [3]ronii	http://db.edcs.eu/epigr/partner.php?param=IRT813.html;HD059664;T202984 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD059664 | https://www.trismegistos.org/text/813	32.6367262	14.294335	http://www.trismegistos.org/place/11836		
EDCS-16300213	Caro 00124 = AE 1913, 00015 = AE 1999, +01756	Africa proconsularis	Al-Miknassi / Al Miknasi / Meknessi				Silbester(!) Africano Tu[3]ro / erogasti ad acceptores carnes / berbecinas p[(ondera) 3]ERCI[3]CIS XI / Kal(endas) Mai(as) an(n)o [3]B[3] reg(is) su(b)s/cri<p=B>si in carnes <v=B>er<v=B>ecinas p[3] / TRA[3] / V[P] VI[	http://db.edcs.eu/epigr/partner.php?param=HD026877;T200614 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD026877 | https://www.trismegistos.org/text/200614	34.6100665	9.6063006	http://www.trismegistos.org/place/46867		
EDCS-25300111	CIL 08, 14400	Africa proconsularis	Beja / Bajah / Bedja / Ain Sabbah, Hr. / Ayn as-Sabbah / Vaga				praep]osito vexill(ationis) leg(ionis) II[3] / [in expe]ditione Britann[ica 3] / SAI[3]I[3 misso ob comparationem] / frume[nti 3 pro]/vinci[3]XX Germ[ani3] / [3]II[3]CISIIFVSII[3]T[	http://db.edcs.eu/epigr/partner.php?param=CO0018992;T349984 | https://www.trismegistos.org/text/349984 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0018992	36.726581	9.184162	http://www.trismegistos.org/place/17060		
EDCS-25501752	CIL 08, 25935 = LBIRNA 00546	Africa proconsularis	Ben-Ergueia, Hr. / Er-Regaigue / Sustri				[Iovi Optimo Maxi]mo Iunoni Reginae Fortunae Aug(ustis) sacr(um) / [pro salute Imp(eratoris) Caes(aris) M(arci)] Antoni Gordiani Pii Felicis Aug(usti) p(ontificis) m(aximi) tr(ibunicia) pot(estate) co(n)s(ulis) p(atris) p(atriae) / [3 aedem(?) vet]ustate dilapsam a solo facta cisterna ampliatam / [populus Sustrita]nus ex aere collato restituit idemque dedicavit / [3 die] natalis d(omini) n(ostri) Aug(usti) et ob utramq(ue) laetitiam epulatus est	http://db.edcs.eu/epigr/partner.php?param=CO0062235;T359221 | https://www.trismegistos.org/text/359221 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0062235	36.547633	9.297940	http://www.trismegistos.org/place/17145		
EDCS-25700255	CIL 08, 27435	Africa proconsularis	Benaienni, Hr.			tituli sepulcrales	D(is) M(anibus) s(acrum) / Postumia L(uci) / Sexti filia / Cisasa p(ia) v(ixit) / [	http://db.edcs.eu/epigr/partner.php?param=T360651 | https://www.trismegistos.org/text/360651			http://www.trismegistos.org/place/17581		
EDCS-10300639	ILAfr 00309 = ILPBardo 00192 = D 09291 = Saturne-01, p 99 = LBIRNA 00366 = AE 1908, 00161 = AE 1911, +00084	Africa proconsularis	Bir Bou Rekba / Bi|r Bu Ruqbah / Ksar el-Zit / Ksar ez Zit / Gasr Essitt / Qasr az Zayt / Siagu / Civitas Siagitana				Saturno Aug(usto) sac(rum) / L(ucius) Pompeius Arn(ensi) Honora/tus cisternum sua / pecunia ob munificen/tia(m) eius fecit itemqu[e] / dedicavit	http://db.edcs.eu/epigr/partner.php?param=HD020684;T199884 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD020684 | https://www.trismegistos.org/text/199884	36.4292611	10.5858786	http://www.trismegistos.org/place/17072		
EDCS-45300048	BCTH-1917-CLV	Africa proconsularis	Carthago			tituli sepulcrales	]/cissimae [vix(it)] / annis XX[	http://db.edcs.eu/epigr/partner.php?param=T342794 | https://www.trismegistos.org/text/342794	36.8625853	10.3329494	http://www.trismegistos.org/place/484		
EDCS-46900011	BCTH-1946/49-116	Africa proconsularis	Carthago				] interr[3] / [3]cis et [3] / [3] caes[	http://db.edcs.eu/epigr/partner.php?param=T343559 | https://www.trismegistos.org/text/343559	36.8625853	10.3329494	http://www.trismegistos.org/place/484		
EDCS-33700200	CIL 08, 22645,100a	Africa proconsularis	Carthago			sigilla impressa; tituli fabricationis	Cisi[3]	http://db.edcs.eu/epigr/partner.php?param=T355159 | https://www.trismegistos.org/text/355159	36.8625853	10.3329494	http://www.trismegistos.org/place/484		
EDCS-33700201	CIL 08, 22645,100b	Africa proconsularis	Carthago			sigilla impressa; tituli fabricationis	Cisp(i)	http://db.edcs.eu/epigr/partner.php?param=T355160 | https://www.trismegistos.org/text/355160	36.8625853	10.3329494	http://www.trismegistos.org/place/484		
EDCS-00200535	IFCCarth-02, 00629	Africa proconsularis	Carthago			inscriptiones christianae; tituli sepulcrales	]cis i[	http://db.edcs.eu/epigr/partner.php?param=T363306 | https://www.trismegistos.org/text/363306	36.8625853	10.3329494	http://www.trismegistos.org/place/484		
EDCS-00200608	IFCCarth-02, 00720	Africa proconsularis	Carthago			inscriptiones christianae; tituli sepulcrales	]cis capt[	http://db.edcs.eu/epigr/partner.php?param=T363379 | https://www.trismegistos.org/text/363379	36.8625853	10.3329494	http://www.trismegistos.org/place/484		
EDCS-21000611	Uchi-02, 00082 = LBIRNA 00368 = AE 2000, 01730	Africa proconsularis	Douemis, Hr. / Dawamis, Hr. ad / Duemis / Duamis / ed-Duamis, Hr. / Gebel el-Douemis / Jabal al-Duwaymis / Uchi Maius				] Hadria[nus(?) 3] / [p]ro honore{m} m[agisterii] / [3 horol]ogi(i) promisisset a[edem(?) 3] / [3 cum] pronao et cistern[am(?) 3] / [3] idemq(ue) dedicavit d(ecreto) [d(ecurionum) p(ecunia) p(ublica)]	http://db.edcs.eu/epigr/partner.php?param=CO0092431;HD048126;T201363 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD048126 | https://www.trismegistos.org/text/201363 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0092431	36.4109475	9.0840653	http://www.trismegistos.org/place/17152		
EDCS-25700166	CIL 08, 27290	Africa proconsularis	Dougga / Thugga				] / CISER[3] / IANA[3] / h(ic) e(st) [	http://db.edcs.eu/epigr/partner.php?param=T360511 | https://www.trismegistos.org/text/360511	36.4228517	9.2193482	http://www.trismegistos.org/place/15770		
EDCS-24400123	CIL 08, 12261	Africa proconsularis	El-Abd			sacerdotes pagani	]GEN[3]A[3]C / fec(it?) [3]VVS[3] / DE[3]tius H[3]B / CIS[3]AECAI / IA[3]S[3]PTVI[3]ETI / [3]RIS / [3]AV[3]NETI / [3 p]atri(a)e / [3]ius / [3] proc(onsul?) / [3]L[3] fl(amen) p(er)p(etuus) / populi Fa<v=B>or(um) uni[ver]s[iq(ue)] / foedus et ordinis [hoc] in / titulo iugiter e[um] / locavit	http://db.edcs.eu/epigr/partner.php?param=T347936 | https://www.trismegistos.org/text/347936	35.3081	9.0147	http://www.trismegistos.org/place/17748		
EDCS-10300548	ILAfr 00219	Africa proconsularis	El-Aroussa / Al-Aroussa / Al-Arusa / Tambra, Hr. / Bordj Tambra / Thabbora			tituli operum	]ri aquar[um] / [s]uscipien[3] / DAM cist[ernam	http://db.edcs.eu/epigr/partner.php?param=T364237 | https://www.trismegistos.org/text/364237	36.3789173	9.4519882	http://www.trismegistos.org/place/17022		
EDCS-15400868	CIL 08, 00744	Africa proconsularis	El-Khima / El-Khimah / el-Chima, Hr. / Avula Municipium			tituli sepulcrales	[D(is)] M(anibus) s(acrum) / [3]inia / [Ter]tulla / [p(ia) v(ixit) a(nnos)] XXV [ // ]IV[3] / BA[3] / CISI[3] / p(ius?) v(ixit) [a(nnos)] / LXII[	http://db.edcs.eu/epigr/partner.php?param=Z00743.htm;T344485 | https://www.trismegistos.org/text/344485			http://www.trismegistos.org/place/17783		
EDCS-74000013	LibAnt-1964-44,2	Africa proconsularis	Gasr Zerzi	209	211	Augusti/Augustae; litterae erasae; tituli honorarii; tituli operum; viri	Imp(eratoribus) Caes(aribus) L(ucio) Septimio Severo / Pio Per(tinaci) Aug(usto) et M(arco) Aur(elio) Antoni/no Aug(usto) et [[P(ublio)]] Septimio [[Getae]] Caes(ari) Aug(usto) / et Iuliae Aug(ustae) matri castr(orum) cister(na?)		30.594523	15.171182			
EDCS-13600260	AE 1957, 00243	Africa proconsularis	Ghirza / Qirzah				Seque[ns 3]O[3]E[3]/CIS memorator M/[3]neorum est Mon/[1]san filius Voc/iis omnibus par/entibus pos[uit] / quis et v[3] / diem [3] / vic[tori]arum [s]u/arum exhibuit / sacrificia [p]are/ntaliorum ta/uros n(umero) LI qu/inquaginta e[t] / [unum?] capros [n(umero)] / [XX]XVIII(?) tri[gi]/[nta o]ct[o	http://db.edcs.eu/epigr/partner.php?param=HD017462;T199517 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD017462 | https://www.trismegistos.org/text/199517	30.933332	14.483333	http://www.trismegistos.org/place/17000		
EDCS-04000067	ILAlg-01, 00222 = Saturne-01, p 399	Africa proconsularis	Guelma / Calama				Lucifer / Cis[s]i [	http://db.edcs.eu/epigr/partner.php?param=T364915 | https://www.trismegistos.org/text/364915	36.458976	7.4327273	http://www.trismegistos.org/place/17422		
EDCS-33700539	CIL 08, 22658,11	Africa proconsularis	Haydrah / Haidra / Hidra / Ammaedara			sigilla impressa; tituli fabricationis	CIS / CLS	http://db.edcs.eu/epigr/partner.php?param=T355871 | https://www.trismegistos.org/text/355871	35.5649455	8.4542404	http://www.trismegistos.org/place/11831		
EDCS-65600153	Haidra-06-add, 00022	Africa proconsularis	Haydrah / Haidra / Hidra / Ammaedara			tituli sepulcrales	[Di]s Man(ibus) / [3]rsinae / [3]ciscae / [3] optimae / [	http://db.edcs.eu/epigr/partner.php?param=T654403 | https://www.trismegistos.org/text/654403	35.5649455	8.4542404	http://www.trismegistos.org/place/11831		http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Haidra_06_add_00022.jpg
EDCS-24700976	CIL 08, 24324 = Saturne-01, p 72	Africa proconsularis	Jebel Boukornine / Gebel Bou-Kornein / Djebel Bou-Kournein / Bou Kournein / Mons Balcaranensis				]CIS F[	http://db.edcs.eu/epigr/partner.php?param=T357526 | https://www.trismegistos.org/text/357526	36.705000	10.333333	http://www.trismegistos.org/place/17109		
EDCS-24400204	CIL 08, 12074	Africa proconsularis	Karachoun / Khaschun / Karachoum / Besra / Muzuca			nomen singulare; tituli sepulcrales; viri	D(is) M(anibus) s(acrum) / Barigbal / Cisi v(ixit) an(nos) / LX h(ic)	http://db.edcs.eu/epigr/partner.php?param=T347790 | https://www.trismegistos.org/text/347790	36.014444	9.805556	http://www.trismegistos.org/place/17957		
